قيمة - ريال;الوزن الصافي بالكيلو;رمز التعرفة 4 خانات ;السنة;الربع ;الدولة
10634151.19;2569083;3915;2025;Q1-2025;الهند
115065.41;55565;7010;2025;Q1-2025;الأردن
24333.34;184;0106;2025;Q1-2025;الفلبين
7464248.76;1329320;3907;2025;Q1-2025;ماليزيا
15660;757;8419;2025;Q1-2025;مصر
38756;5754;7211;2025;Q1-2025;البحرين
250279.28;17494;7903;2025;Q1-2025;تايلاند
2845825.28;3204430;6809;2025;Q1-2025;جنوب إفريقيا
31.2;1.776;3503;2025;Q1-2025;سنغافورة
62025;22250;1902;2025;Q1-2025;موريشيوس
222720;4948;2101;2025;Q1-2025;الولايات المتحدة
25076.68;2519.1;4820;2025;Q1-2025;البحرين
2325208.84;213139;0202;2025;Q1-2025;الكويت
107991.56;26264;7003;2025;Q1-2025;الصين
606.87;1;8416;2025;Q1-2025;هولندا
374130;89000;3905;2025;Q1-2025;الصين
24052.82;57;9032;2025;Q1-2025;ليبيا
217670;89135;0707;2025;Q1-2025;قطر
448.49;100;8503;2025;Q1-2025;فرنسا
25;10;0714;2025;Q1-2025;اليمن
258577.56;357;8517;2025;Q1-2025;تركيا
9800;6000;0901;2025;Q1-2025;السويد
26049583.86;176303.44;8537;2025;Q1-2025;الإمارات
380261.1;47048;8507;2025;Q1-2025;سوريا
82044.3;7134;3917;2025;Q1-2025;موريشيوس
7526637.22;292306.53;0901;2025;Q1-2025;الإمارات
444950.43;2495;8544;2025;Q1-2025;إيطاليا
19981.89;2295.35;4819;2025;Q1-2025;فرنسا
135539;900;4014;2025;Q1-2025;السودان
108.62;500;7318;2025;Q1-2025;بلجيكا
5510520.34;106060;0713;2025;Q1-2025;الأردن
161967.59;9277;1904;2025;Q1-2025;البحرين
4698266.18;32877.9;2818;2025;Q1-2025;الولايات المتحدة
453446.17;126556;4011;2025;Q1-2025;بلجيكا
7513218.45;582859;7606;2025;Q1-2025;سويسرا
3285730.63;271554;7605;2025;Q1-2025;إسبانيا
43700.24;110;8714;2025;Q1-2025;النمسا
1771935.2;110269.17;1704;2025;Q1-2025;عمان
11232251.25;3591450;2901;2025;Q1-2025;الهند
26760323.73;4479750;3903;2025;Q1-2025;بلجيكا
300000;422;8430;2025;Q1-2025;كندا
7000;10400;8007;2025;Q1-2025;السنيغال
1402.2;480;7019;2025;Q1-2025;هولندا
4139135.45;579618.18;1905;2025;Q1-2025;فلسطين
5326707.49;1252380;3907;2025;Q1-2025;المغرب
624.75;6;8528;2025;Q1-2025;العراق
6270036.58;1830250;3901;2025;Q1-2025;الكونغو
4985527.58;3702.49;9026;2025;Q1-2025;الكويت
892909.16;3255;9023;2025;Q1-2025;مصر
4685688;176400;8309;2025;Q1-2025;نيجيريا
1410706.97;26701;6912;2025;Q1-2025;الهند
108544.12;839;8428;2025;Q1-2025;الولايات المتحدة
760.8;24.28;5201;2025;Q1-2025;البحرين
64981.5;245.61;8412;2025;Q1-2025;فرنسا
198167.63;24130;3907;2025;Q1-2025;المملكة المتحدة
74171.59;7283;7216;2025;Q1-2025;ليبيا
8939.51;612;4602;2025;Q1-2025;المغرب
499384;44815;7615;2025;Q1-2025;اليمن
381919.47;97775;7003;2025;Q1-2025;باكستان
112864.56;6000.62;9617;2025;Q1-2025;البحرين
3177.4;5;8517;2025;Q1-2025;جمهورية التشيك
47.98;20;2520;2025;Q1-2025;روسيا
10561.83;1550;7611;2025;Q1-2025;الإمارات
388800;67140.56;1901;2025;Q1-2025;فلسطين
21062.3;71;8527;2025;Q1-2025;قطر
119024.2;180;8434;2025;Q1-2025;المغرب
1000;100;9620;2025;Q1-2025;اليمن
61875;4750;7308;2025;Q1-2025;أذربيجان
1968029.67;204877;7310;2025;Q1-2025;قطر
136521.5;11200;0306;2025;Q1-2025;قطر
1875;250;9007;2025;Q1-2025;البحرين
524032.84;35393.07;6107;2025;Q1-2025;الإمارات
16002.44;1500.23;4014;2025;Q1-2025;الأردن
208126.35;1700;9617;2025;Q1-2025;الكويت
342946.55;10;9002;2025;Q1-2025;كندا
222000;24000;4105;2025;Q1-2025;الإمارات
149480;20200;8458;2025;Q1-2025;مصر
452176.75;19082;0409;2025;Q1-2025;الصومال
261836;104770;7303;2025;Q1-2025;لبنان
74456.04;7061.703;8547;2025;Q1-2025;الإمارات
149221.13;405;6204;2025;Q1-2025;الصين
2621320.16;369934.97;1517;2025;Q1-2025;الإمارات
164653.62;56906.96;2202;2025;Q1-2025;سيشلس
48351.75;25999;7005;2025;Q1-2025;إيرلندا
101535;260;9015;2025;Q1-2025;ميكرونيسيا
95076;168000;6809;2025;Q1-2025;السنيغال
121345.73;9150;5701;2025;Q1-2025;جامبيا
5000;24000;4901;2025;Q1-2025;سلفادور
713065.65;265409;0804;2025;Q1-2025;العراق
8109.1;52;8536;2025;Q1-2025;كندا
73867.46;17454;7013;2025;Q1-2025;قبرص
140;30;6914;2025;Q1-2025;البحرين
550513.13;153000;5903;2025;Q1-2025;الجزائر
70680.88;402.04;8714;2025;Q1-2025;الصين
67696556.6;10364745.004;1905;2025;Q1-2025;اليمن
114681.15;1889;8421;2025;Q1-2025;السودان
10599355.93;2782500;3901;2025;Q1-2025;ليبريا
20597.15;217;4202;2025;Q1-2025;إندونيسيا
428330.84;39715;6601;2025;Q1-2025;الكويت
1000;50;1301;2025;Q1-2025;السنيغال
909319.2;122094;3906;2025;Q1-2025;البحرين
6956.9;200;4420;2025;Q1-2025;إيطاليا
15562.48;20016;2202;2025;Q1-2025;المالديف
15539;335;8519;2025;Q1-2025;البحرين
347382.99;13675.9;6911;2025;Q1-2025;البحرين
269250.6;650;7006;2025;Q1-2025;البحرين
246052.5;81682;2202;2025;Q1-2025;جامبيا
47310.22;8650;5512;2025;Q1-2025;إثيوبيا
500;50;5801;2025;Q1-2025;عمان
6712056.398;25090.79;3003;2025;Q1-2025;الكويت
45209.75;2661;4802;2025;Q1-2025;البحرين
603485.69;115843.8;3917;2025;Q1-2025;جيبوتي
1500;80;8435;2025;Q1-2025;البحرين
274943.21;1587;9505;2025;Q1-2025;اليابان
146232.75;796;7610;2025;Q1-2025;سيشلس
7680;1100;4413;2025;Q1-2025;قطر
696236.25;50562;7310;2025;Q1-2025;سوريا
4956.45;2375;7210;2025;Q1-2025;سويسرا
87399038.55;16122447;3907;2025;Q1-2025;تركيا
255000;888.3;8475;2025;Q1-2025;الإمارات
1444.63;319;1901;2025;Q1-2025;المغرب
683170.4;74511;7606;2025;Q1-2025;اليمن
8437.28;3051.969;7415;2025;Q1-2025;الإمارات
108.58;15;8806;2025;Q1-2025;المملكة المتحدة
124716.57;776;9024;2025;Q1-2025;الهند
108058.75;7506.1;6911;2025;Q1-2025;قطر
3011399.46;222341.75;8516;2025;Q1-2025;البحرين
497295.75;20647;6204;2025;Q1-2025;ليبيا
332877.99;15633;1901;2025;Q1-2025;اليمن
110715.44;7803;8516;2025;Q1-2025;مالطة
62811.89;11403.576;8504;2025;Q1-2025;المملكة المتحدة
1200;20;9401;2025;Q1-2025;غينيا
4284928.36;20852;8471;2025;Q1-2025;مصر
1432.5;1;8309;2025;Q1-2025;قطر
7820;1100;4811;2025;Q1-2025;قطر
15000;7000;6211;2025;Q1-2025;العراق
28700;8000;7302;2025;Q1-2025;السودان
278918.4;8549;8412;2025;Q1-2025;تايلاند
1154580.09;205255.74;6806;2025;Q1-2025;الكويت
300265.66;640;8473;2025;Q1-2025;مصر
656502.44;68711;8459;2025;Q1-2025;الإمارات
5093039.55;164516;7404;2025;Q1-2025;سنغافورة
4120;551;6813;2025;Q1-2025;البحرين
4289.79;938;3303;2025;Q1-2025;تشاد
194564.27;3141.13;8536;2025;Q1-2025;هولندا
8785278.42;9012;8483;2025;Q1-2025;فرنسا
718038.5;108341.71;9006;2025;Q1-2025;الإمارات
155422;31482;9010;2025;Q1-2025;اليمن
150;50;8443;2025;Q1-2025;اليمن
78694.88;296;9006;2025;Q1-2025;الصين
159779.24;2853.979;8310;2025;Q1-2025;الإمارات
711653.28;110856;9801;2025;Q1-2025;قطر
130800;109000;0207;2025;Q1-2025;غانا
3044.8;10.4;4911;2025;Q1-2025;قطر
6267.5;450;4415;2025;Q1-2025;عمان
450899.98;51940;6306;2025;Q1-2025;مصر
410143.76;5583;7307;2025;Q1-2025;ألمانيا
4206.94;510;8516;2025;Q1-2025;المغرب
58535.97;22261;7004;2025;Q1-2025;السودان
672807;2969;1211;2025;Q1-2025;المغرب
56843.31;55;8526;2025;Q1-2025;فرنسا
725526.99;159440;3817;2025;Q1-2025;هولندا
107174.05;30246.16;8505;2025;Q1-2025;الإمارات
313.61;15;2404;2025;Q1-2025;الكويت
1958089.11;283675;5407;2025;Q1-2025;الهند
1686.93;1;9018;2025;Q1-2025;سويسرا
635;5;0908;2025;Q1-2025;ماليزيا
2000;450;0409;2025;Q1-2025;اليمن
750;250;8214;2025;Q1-2025;اليمن
52729623.04;12097650;3902;2025;Q1-2025;جيبوتي
1487.15;68.64;4414;2025;Q1-2025;قطر
7347;5000;3401;2025;Q1-2025;موريتانيا
160200;48000;3901;2025;Q1-2025;سلفادور
6887074.93;419382.72;9404;2025;Q1-2025;الكويت
100980.34;248510;4004;2025;Q1-2025;سنغافورة
1283.05;127;8482;2025;Q1-2025;الأردن
3494258.03;691192;1511;2025;Q1-2025;سوريا
2988000;800000;2901;2025;Q1-2025;الكويت
32689.08;4637;0403;2025;Q1-2025;سوريا
1702773.5;157415;4819;2025;Q1-2025;باكستان
11227764.21;3187516;0804;2025;Q1-2025;الهند
837189.83;533;8903;2025;Q1-2025;ألمانيا
556896.3;7504.48;6205;2025;Q1-2025;الإمارات
9517.07;506;4901;2025;Q1-2025;إيطاليا
3246.14;16;8416;2025;Q1-2025;النمسا
4904188;1293413;7314;2025;Q1-2025;الكويت
6935315.53;257237.73;1704;2025;Q1-2025;الإمارات
55743.75;362;9105;2025;Q1-2025;المملكة المتحدة
66000;1410;8415;2025;Q1-2025;تنزانيا
38675;2983.5;4819;2025;Q1-2025;تونس
1273423.775;3683.02;8484;2025;Q1-2025;عمان
2916450;1020480;0803;2025;Q1-2025;قطر
155.41;7.758;2104;2025;Q1-2025;سنغافورة
58335.08;43;9015;2025;Q1-2025;تركمانستان
25400;1308;5515;2025;Q1-2025;عمان
2408.85;330;8506;2025;Q1-2025;المملكة المتحدة
72342;5250;4502;2025;Q1-2025;الأردن
26800;108300;4901;2025;Q1-2025;نيجيريا
82800.39;334.5;7019;2025;Q1-2025;إيطاليا
1495.91;336;5702;2025;Q1-2025;باكستان
37079.19;10310;4401;2025;Q1-2025;البحرين
74340;2689;3304;2025;Q1-2025;العراق
143715.49;16430;8514;2025;Q1-2025;قطر
7253256.26;1001703;7801;2025;Q1-2025;باكستان
1344118.57;43467.38;2008;2025;Q1-2025;البحرين
24367.5;900;8207;2025;Q1-2025;لبنان
90646.52;7114.11;3207;2025;Q1-2025;اليونان
249633.43;2500;4418;2025;Q1-2025;المملكة المتحدة
240;16;6307;2025;Q1-2025;المغرب
1344146.12;34514;8415;2025;Q1-2025;لبنان
1189759.8;269680;3921;2025;Q1-2025;إسبانيا
10232.19;125;7318;2025;Q1-2025;إيطاليا
4125300;140674;8415;2025;Q1-2025;تركيا
560.55;600;3915;2025;Q1-2025;ألمانيا
54643.17;82;8430;2025;Q1-2025;ليبيا
917672.01;5010;4016;2025;Q1-2025;الأرجنتين
1430.18;33;8309;2025;Q1-2025;ألمانيا
37723.5;85000;0602;2025;Q1-2025;باكستان
411520.06;66180;8411;2025;Q1-2025;الصين
1789949.38;10593;9031;2025;Q1-2025;الكويت
704.86;1940;8419;2025;Q1-2025;اليابان
199177.5;58559.4;7303;2025;Q1-2025;العراق
1327924.69;22742;9015;2025;Q1-2025;الأردن
377532.35;35930;7615;2025;Q1-2025;لبنان
119351.08;18966;6911;2025;Q1-2025;اليمن
6961;2000;7321;2025;Q1-2025;البحرين
115040.25;67400;2519;2025;Q1-2025;اليابان
710747.5;26570;7404;2025;Q1-2025;هونج كونج
56028.38;34274;5402;2025;Q1-2025;تركيا
1426590.32;245104;8477;2025;Q1-2025;مصر
1389152;658830;0803;2025;Q1-2025;سوريا
1646481.58;459930;4004;2025;Q1-2025;اليابان
51.32;20;3905;2025;Q1-2025;البحرين
2384240.4;281595.6;8414;2025;Q1-2025;الصين
17357.84;570;8205;2025;Q1-2025;اليابان
700;250;8423;2025;Q1-2025;اليمن
3581.97;163;8507;2025;Q1-2025;كوريا الجنوبية
43237.92;4444;7907;2025;Q1-2025;عمان
643029.33;95040;4002;2025;Q1-2025;بنجلادش
517980;16000;9406;2025;Q1-2025;الصين
233.39;4.8;8306;2025;Q1-2025;المملكة المتحدة
689038.59;185750;3901;2025;Q2-2025;أوروجواي
18905172.22;184073.523;3004;2025;Q2-2025;مصر
750;30;6402;2025;Q2-2025;اليمن
22404750;3892000;3817;2025;Q2-2025;الأردن
9339594.99;2375722.5;3905;2025;Q2-2025;الأردن
68050;8400;5602;2025;Q2-2025;عمان
6500;356;8443;2025;Q2-2025;عمان
8984.2;92;5515;2025;Q2-2025;الصين
300;200;8207;2025;Q2-2025;الأردن
3980617.75;1738747.232;1702;2025;Q2-2025;العراق
41324;44083;2520;2025;Q2-2025;جيبوتي
375;1;8534;2025;Q2-2025;مصر
51986049.29;4393276.11;0406;2025;Q2-2025;اليمن
119124;18000;3301;2025;Q2-2025;نيجيريا
392094.593;78851;5503;2025;Q2-2025;الكويت
400;120;8102;2025;Q2-2025;اليمن
1876914.62;513;6204;2025;Q2-2025;إيطاليا
477469.005;117789;0702;2025;Q2-2025;الكويت
358244.93;161739;7217;2025;Q2-2025;مصر
8600;1040;8208;2025;Q2-2025;اليمن
34619.05;2806;9401;2025;Q2-2025;سوريا
32032.04;931;6202;2025;Q2-2025;فرنسا
428606.66;31702.4;8516;2025;Q2-2025;إيطاليا
322.13;39;6704;2025;Q2-2025;المملكة المتحدة
392713.61;10006.83;6207;2025;Q2-2025;البحرين
38437500;11921250;2901;2025;Q2-2025;الصين
21076.88;9318;2202;2025;Q2-2025;هولندا
11200;2520;8001;2025;Q2-2025;البحرين
9.23;3.28;4802;2025;Q2-2025;سويسرا
22.76;20.5;4202;2025;Q2-2025;ماليزيا
18960;4200;6811;2025;Q2-2025;عمان
4721.57;24.02;8517;2025;Q2-2025;إسبانيا
14957.19;1064;6207;2025;Q2-2025;فرنسا
43110;8401;2009;2025;Q2-2025;أستراليا
412500;9540;1805;2025;Q2-2025;العراق
69595;5951.3;5402;2025;Q2-2025;البحرين
181688.32;119537;2201;2025;Q2-2025;قطر
27585195.588;7971639.81;2202;2025;Q2-2025;الإمارات
7095881.25;164375;8704;2025;Q2-2025;الفلبين
3000;3000;2209;2025;Q2-2025;فرنسا
7154.32;69;8482;2025;Q2-2025;البرازيل
7273.72;610;4823;2025;Q2-2025;هولندا
114480;11536;5607;2025;Q2-2025;اليمن
21441.04;250.34;4820;2025;Q2-2025;الصين
10424288.785;2332250;3901;2025;Q2-2025;الكويت
511295.41;185692.64;2009;2025;Q2-2025;المملكة المتحدة
1046489.39;226989;7013;2025;Q2-2025;الجزائر
18625;2000;2823;2025;Q2-2025;السودان
883405.43;29153.7;3919;2025;Q2-2025;البحرين
13244.13;820;6812;2025;Q2-2025;نيجيريا
4220.59;2;8521;2025;Q2-2025;ألمانيا
23064;45400;4418;2025;Q2-2025;السودان
38965.15;200064;6904;2025;Q2-2025;الكويت
942.42;50;8435;2025;Q2-2025;الكويت
3400;980;6810;2025;Q2-2025;سوريا
340418.25;23089.92;0304;2025;Q2-2025;الأردن
1735002.93;386476.78;4822;2025;Q2-2025;البحرين
693468.92;988348.72;6907;2025;Q2-2025;فلسطين
139.68;10;8301;2025;Q2-2025;الكويت
110917.5;25720;3404;2025;Q2-2025;الجزائر
524.19;38;9802;2025;Q2-2025;تونس
1644297.63;150500;7606;2025;Q2-2025;ماليزيا
532423.63;30947.34;0910;2025;Q2-2025;الأردن
8043.16;744;9802;2025;Q2-2025;بنجلادش
4487501.25;675971;1515;2025;Q2-2025;اليمن
63990.66;2499.5;9402;2025;Q2-2025;البحرين
147151.8;66000;6807;2025;Q2-2025;لبنان
2911.29;85.873;5604;2025;Q2-2025;الصين
40905;72000;2505;2025;Q2-2025;سريلانكا
360;120;5705;2025;Q2-2025;قطر
96346.5;1008;7412;2025;Q2-2025;مصر
137886.46;3557.702;9615;2025;Q2-2025;الصين
6182.72;243;9801;2025;Q2-2025;أرمينيا
201506.25;1000;9018;2025;Q2-2025;كوريا الجنوبية
2222659.35;237575;7310;2025;Q2-2025;قطر
590025.09;54169;7310;2025;Q2-2025;البحرين
5264800.52;170010;8704;2025;Q2-2025;مصر
26295.35;2550;0802;2025;Q2-2025;ماليزيا
958730;510285;0804;2025;Q2-2025;مصر
26954801.48;3305931;7602;2025;Q2-2025;الصين
334874.4;13760;8445;2025;Q2-2025;تركيا
9309.42;19;8409;2025;Q2-2025;باكستان
806949;150480;2910;2025;Q2-2025;بولندا
709471.22;12956;6912;2025;Q2-2025;المغرب
17409197.11;1550389.788;8507;2025;Q2-2025;الإمارات
98526300.23;25181892.14;3902;2025;Q2-2025;إيطاليا
134553.71;2692;8507;2025;Q2-2025;الصين
4783499;244236.65;5607;2025;Q2-2025;الإمارات
4400;4700;5809;2025;Q2-2025;الإمارات
390293.45;15064.9;1604;2025;Q2-2025;البحرين
74382.51;24690.7;4420;2025;Q2-2025;الأردن
384834.88;1692;8483;2025;Q2-2025;النرويج
30375;250;3003;2025;Q2-2025;قطر
25413.38;330;7616;2025;Q2-2025;سنغافورة
18000;18000;4004;2025;Q2-2025;المغرب
186428.22;100538;4802;2025;Q2-2025;قبرص
959459.36;30226;6211;2025;Q2-2025;الكويت
6716722.73;3204309.5;1702;2025;Q2-2025;الإمارات
4338993.76;2284;9015;2025;Q2-2025;النرويج
344536.91;9721;7614;2025;Q2-2025;الإمارات
6230.94;211;7018;2025;Q2-2025;مصر
102161.71;22283.5;9801;2025;Q2-2025;نيبال
10005507.2;6886.5;8517;2025;Q2-2025;هونج كونج
127790.25;50;9032;2025;Q2-2025;موريتانيا
8585478.25;23.189;7108;2025;Q2-2025;تركيا
8608.13;218;6307;2025;Q2-2025;الهند
57307.08;11;8523;2025;Q2-2025;قطر
41429.26;55.36;7411;2025;Q2-2025;الولايات المتحدة
1446076.45;142707;7605;2025;Q2-2025;العراق
25976.59;130;7307;2025;Q2-2025;بروناي دار السلام
516788.92;57882;9801;2025;Q2-2025;عمان
10000;5000;4901;2025;Q2-2025;اليمن
711.04;8;4421;2025;Q2-2025;اليابان
70595.43;109.486;4203;2025;Q2-2025;إيطاليا
678.59;50;8534;2025;Q2-2025;بروناي دار السلام
613698.01;22613.59;8537;2025;Q2-2025;قطر
643968.74;150060;4901;2025;Q2-2025;مصر
9973.6;760;4501;2025;Q2-2025;عمان
232668.965;10612.263;4016;2025;Q2-2025;عمان
1091.25;24.98;8304;2025;Q2-2025;الولايات المتحدة
10500.09;30.76;8501;2025;Q2-2025;فرنسا
421411;132720;4412;2025;Q2-2025;الأردن
69542.86;24012;7228;2025;Q2-2025;البحرين
7484.73;482;8404;2025;Q2-2025;الإمارات
665704.07;96315;5407;2025;Q2-2025;المملكة المتحدة
9329.6;908.6;9017;2025;Q2-2025;عمان
46340;3500;7323;2025;Q2-2025;إسبانيا
2246.75;474;8504;2025;Q2-2025;الجزائر
100;1100;8536;2025;Q2-2025;سوريا
50987.64;279;9028;2025;Q2-2025;الإمارات
3063597.52;292569.9;1806;2025;Q2-2025;اليمن
559754.4;18400;5512;2025;Q2-2025;السودان
18059.04;67;8443;2025;Q2-2025;إيطاليا
50106.65;300;4011;2025;Q2-2025;تشاد
2782656.66;168831.08;8549;2025;Q2-2025;الإمارات
35834.09;127;2202;2025;Q2-2025;تايلاند
27050;35000;9801;2025;Q2-2025;توجو
4220;1000;8427;2025;Q2-2025;اليمن
39822.25;24690;9801;2025;Q2-2025;جزر القمر
13125000;1485000;8901;2025;Q2-2025;قطر
95776.33;2437;8716;2025;Q2-2025;المملكة المتحدة
74620.2;4156.85;2102;2025;Q2-2025;عمان
87840;2800;7615;2025;Q2-2025;السودان
223423;9338;9506;2025;Q2-2025;قطر
8261234.07;9410637.366;6907;2025;Q2-2025;البحرين
1701.67;100;8608;2025;Q2-2025;إسبانيا
5699.26;172.8;1805;2025;Q2-2025;الأردن
56950.4;4285;4823;2025;Q2-2025;المملكة المتحدة
357760;7974;6914;2025;Q2-2025;اليمن
2906975.66;71893.12;0901;2025;Q2-2025;البحرين
14644540.97;3668250;3902;2025;Q2-2025;أنجولا
729932.03;20808.5;8309;2025;Q2-2025;البحرين
5427860.4;991778;1511;2025;Q2-2025;الأردن
546.78;11.368;9208;2025;Q2-2025;الصين
475886.26;102048;0401;2025;Q2-2025;السنيغال
1240312.5;300000;3902;2025;Q2-2025;ألمانيا
3922115.5;1162671;0804;2025;Q2-2025;الأردن
823233.49;136892.7;3920;2025;Q2-2025;أوكرانيا
51125.44;306;9015;2025;Q2-2025;فيتنام
14182772.74;3884250;3901;2025;Q2-2025;أوغندا
5278;1365;1103;2025;Q2-2025;قطر
55.11;20;4801;2025;Q2-2025;إيطاليا
5210.56;250;4006;2025;Q2-2025;الكويت
986250;250000;7202;2025;Q2-2025;الأردن
834.82;105;8311;2025;Q2-2025;قبرص
5402.78;80;8473;2025;Q2-2025;أستراليا
104142.82;8850;1508;2025;Q2-2025;البحرين
589.64;3.1;6109;2025;Q2-2025;قطر
70763.1;21105;7003;2025;Q2-2025;سنغافورة
3184187.66;451708.27;3920;2025;Q2-2025;جمهورية الدومينيكان
741760.25;52972;7408;2025;Q2-2025;اليمن
16274.83;1130;8480;2025;Q2-2025;إندونيسيا
120778;12350;2007;2025;Q2-2025;السودان
